target,Xfixed.V1,Xfixed.x1,Xfixed.x2,Xfixed.x3,Xfixed.x4,Xfixed.x5,Xrandom.V1,Xrandom.x1,cluster_id
1,1,0.48919427,0.936932001,0.355093746,0.5596321,0.173381992,1,0.48919427,12
1,1,0.193296606,0.957292935,0.583107896,0.298656074,0.882908735,1,0.193296606,12
1,1,0.453908343,0.327179844,0.078894813,0.911580927,0.365319632,1,0.453908343,12
1,1,0.572504419,0.718065258,0.20565233,0.127025208,0.122753531,1,0.572504419,12
1,1,0.859599646,0.417234208,0.7500755,0.204401819,0.670633952,1,0.859599646,12
1,1,0.092079917,0.576419591,0.222095879,0.90574114,0.793987733,1,0.092079917,12
0,1,0.819926986,0.751999234,0.884913977,0.148137206,0.062414512,1,0.819926986,13
0,1,0.744226876,0.71321656,0.135439996,0.866366612,0.164239414,1,0.744226876,13
1,1,0.978375493,0.038124954,0.121493406,0.464672036,0.570015598,1,0.978375493,13
1,1,0.524393703,0.356384308,0.356974192,0.84574212,0.657141546,1,0.524393703,13
0,1,0.255117927,0.750118864,0.327501203,0.800816824,0.141316073,1,0.255117927,13
1,1,0.009044683,0.460180152,0.290937623,0.057570171,0.77041841,1,0.009044683,13
1,1,0.137079404,0.572848308,0.539739044,0.761150805,0.96238936,1,0.137079404,13
0,1,0.855914168,0.558246198,0.934392329,0.780918914,0.613984707,1,0.855914168,13
1,1,0.24912112,0.405625055,0.961310627,0.741023192,0.360556677,1,0.24912112,13
1,1,0.924697288,0.690422918,0.153025222,0.899483181,0.411476236,1,0.924697288,13
1,1,0.041696912,0.400547369,0.838406732,0.276654594,0.330613366,1,0.041696912,13
1,1,0.82638272,0.156898987,0.459975342,0.022342426,0.539544802,1,0.82638272,13
1,1,0.684716952,0.534463494,0.365102376,0.296221463,0.581285288,1,0.684716952,13
1,1,0.446829169,0.74030628,0.979100104,0.291616865,0.42494,1,0.446829169,13
1,1,0.038379942,0.245610751,0.375044431,0.128838691,0.863322891,1,0.038379942,13
1,1,0.78469636,0.494263939,0.959593995,0.057128535,0.192705645,1,0.78469636,13
1,1,0.467924586,0.355571525,0.340920906,0.280161388,0.554073968,1,0.467924586,13
1,1,0.502406656,0.376740571,0.390183422,0.954667833,0.778606171,1,0.502406656,13
1,1,0.59977683,0.694541491,0.556334208,0.095584357,0.625989148,1,0.59977683,13
1,1,0.917056617,0.364741162,0.231208758,0.265471215,0.547626111,1,0.917056617,13
1,1,0.218140588,0.54213917,0.528902179,0.696181846,0.695783694,1,0.218140588,13
1,1,0.751374391,0.828810846,0.635496096,0.422687236,0.5131675,1,0.751374391,13
1,1,0.57111149,0.846923386,0.796228752,0.013742242,0.471236019,1,0.57111149,13
1,1,0.448837276,0.580682552,0.180900164,0.335914746,0.154393215,1,0.448837276,13
1,1,0.10747397,0.633913582,0.088162374,0.071101526,0.248340323,1,0.10747397,13
0,1,0.587888243,0.295061108,0.564767379,0.911077904,0.894872568,1,0.587888243,14
0,1,0.861887581,0.050006406,0.997076813,0.437453877,0.46039481,1,0.861887581,14
0,1,0.259676458,0.354682063,0.650267321,0.317994541,0.050016772,1,0.259676458,14
0,1,0.105979198,0.500360893,0.175959615,0.316081265,0.430314606,1,0.105979198,14
0,1,0.383399383,0.768134902,0.672167175,0.141768064,0.701111441,1,0.383399383,14
1,1,0.496785464,0.887667777,0.002604145,0.006035808,0.335815128,1,0.496785464,14
1,1,0.974325103,0.511697055,0.725295446,0.18461553,0.543134982,1,0.974325103,14
0,1,0.694827776,0.5448609,0.890093427,0.925115558,0.529147067,1,0.694827776,14
0,1,0.640605345,0.107875173,0.239938776,0.449827485,0.466427262,1,0.640605345,14
0,1,0.949564832,0.682405529,0.930526372,0.71150266,0.747950842,1,0.949564832,14
0,1,0.434445118,0.459464853,0.7457725,0.13642383,0.737885069,1,0.434445118,14
1,1,0.949090037,0.776249466,0.731367779,0.605739437,0.931592033,1,0.949090037,14
0,1,0.347694525,0.264865333,0.719203581,0.706060335,0.083677643,1,0.347694525,14
1,1,0.944180678,0.55039388,0.291625246,0.713762111,0.497619281,1,0.944180678,14
0,1,0.044752677,0.41105612,0.604707012,0.397498723,0.410332234,1,0.044752677,14
1,1,0.619877035,0.736715204,0.857126125,0.160563665,0.829968544,1,0.619877035,14
0,1,0.677061287,0.185717301,0.082435786,0.396144708,0.073001693,1,0.677061287,14
0,1,0.749467243,0.75659872,0.275511321,0.20246712,0.025308999,1,0.749467243,14
0,1,0.57150507,0.723003277,0.646567132,0.868104716,0.241373497,1,0.57150507,14
1,1,0.734537867,0.420853381,0.593258663,0.370716162,0.842975518,1,0.734537867,14
0,1,0.888408691,0.502753352,0.268040832,0.716779172,0.173099685,1,0.888408691,14
0,1,0.239100616,0.002361673,0.441361977,0.184520549,0.191639067,1,0.239100616,14
1,1,0.824418504,0.232854135,0.813394819,0.510814142,0.990054303,1,0.824418504,15
0,1,0.385485574,0.632023279,0.682418142,0.931226237,0.478243788,1,0.385485574,15
1,1,0.053520531,0.081166805,0.720566112,0.234671395,0.410987866,1,0.053520531,15
1,1,0.592568659,0.318829105,0.913367196,0.100000576,0.27719377,1,0.592568659,15
0,1,0.455432746,0.922283438,0.802895388,0.769265537,0.797697091,1,0.455432746,15
0,1,0.445263101,0.007834931,0.896664546,0.602627552,0.153977983,1,0.445263101,15
0,1,0.799093115,0.214348124,0.065888832,0.531983231,0.058971943,1,0.799093115,15
1,1,0.554252598,0.021851984,0.767669958,0.472824435,0.069281365,1,0.554252598,15
1,1,0.937512628,0.046523876,0.476416938,0.618298798,0.153670963,1,0.937512628,15
1,1,0.602657589,0.02998851,0.311548636,0.031133278,0.678617044,1,0.602657589,15
1,1,0.782170358,0.060483541,0.099424263,0.507763992,0.726874235,1,0.782170358,15
1,1,0.912267581,0.226068809,0.868973637,0.047922264,0.638912671,1,0.912267581,15
1,1,0.591316384,0.47369252,0.097090975,0.527662896,0.951872,1,0.591316384,15
0,1,0.428211352,0.905457098,0.677926623,0.440214838,0.202106218,1,0.428211352,15
1,1,0.977924683,0.52950398,0.814635465,0.792127739,0.315271535,1,0.977924683,15
0,1,0.325867245,0.401430606,0.94908799,0.928925208,0.79201401,1,0.325867245,15
1,1,0.570376618,0.182250198,0.179311222,0.822023662,0.019156137,1,0.570376618,15
0,1,0.508851172,0.154831104,0.757450804,0.784821924,0.411760175,1,0.508851172,15
1,1,0.514110428,0.504627665,0.712596825,0.514760819,0.693126128,1,0.514110428,15
0,1,0.139332044,0.763740852,0.865644125,0.728989722,0.458244795,1,0.139332044,15
1,1,0.975124661,0.294620309,0.036649878,0.984850917,0.562566213,1,0.975124661,15
1,1,0.82848921,0.34918354,0.242633303,0.051713106,0.579414969,1,0.82848921,15
1,1,0.681395854,0.720843072,0.281504106,0.891323984,0.363536392,1,0.681395854,15
1,1,0.986611148,0.02356184,0.841970223,0.375314095,0.230981254,1,0.986611148,15
1,1,0.912164636,0.727535574,0.443406736,0.11203726,0.308127813,1,0.912164636,15
0,1,0.378510115,0.993283981,0.140495428,0.575499082,0.250548449,1,0.378510115,15
0,1,0.759022556,0.409676855,0.708119981,0.972174497,0.168908224,1,0.759022556,15
0,1,0.21767625,0.465400537,0.996680183,0.54030775,0.027714132,1,0.21767625,15
1,1,0.170022518,0.510468903,0.013424736,0.131327766,0.718528175,1,0.170022518,16
1,1,0.118066801,0.292156612,0.485820551,0.602944962,0.836942314,1,0.118066801,16
0,1,0.177595303,0.236850813,0.144558029,0.941067497,0.257233852,1,0.177595303,16
1,1,0.292752058,0.160659099,0.706955709,0.922721621,0.378933707,1,0.292752058,16
0,1,0.46093173,0.226087322,0.861438874,0.250136109,0.076236636,1,0.46093173,16
0,1,0.638945184,0.300265545,0.451624322,0.848889206,0.495065947,1,0.638945184,16
1,1,0.838936221,0.241546134,0.094608701,0.889750327,0.96445232,1,0.838936221,16
1,1,0.450840245,0.089907159,0.753755759,0.169464419,0.826765938,1,0.450840245,16
1,1,0.120182974,0.094532494,0.379719438,0.241882252,0.545921028,1,0.120182974,16
1,1,0.945445461,0.575144907,0.317465386,0.388884135,0.705658136,1,0.945445461,16
1,1,0.326721166,0.627445619,0.543825093,0.630701535,0.211040304,1,0.326721166,16
1,1,0.893185189,0.95236026,0.728476364,0.353870555,0.764076828,1,0.893185189,16
1,1,0.723317297,0.537843217,0.953021895,0.512823628,0.730977837,1,0.723317297,16
0,1,0.874264046,0.14070069,0.006036111,0.175017278,0.29864945,1,0.874264046,16
1,1,0.763670729,0.687361737,0.499807685,0.082423599,0.162122746,1,0.763670729,16
1,1,0.82136594,0.137063312,0.264125107,0.045416694,0.669048041,1,0.82136594,16
0,1,0.01832017,0.272165827,0.744232494,0.850850978,0.37566507,1,0.01832017,16
1,1,0.312306217,0.424949375,0.412400945,0.432850163,0.714541913,1,0.312306217,16
1,1,0.411428186,0.070889135,0.173085182,0.469521664,0.79483506,1,0.411428186,16
0,1,0.437664577,0.293406691,0.578849037,0.784513852,0.230409684,1,0.437664577,16
1,1,0.376669673,0.999684098,0.814345099,0.64412444,0.65887595,1,0.376669673,16
1,1,0.49699507,0.460305305,0.266791045,0.391155296,0.793540759,1,0.49699507,16
1,1,0.488295227,0.633271924,0.930028457,0.677811905,0.483203415,1,0.488295227,17
0,1,0.174524616,0.286263437,0.573817114,0.778651851,0.564236279,1,0.174524616,17
1,1,0.93539041,0.207183337,0.486061214,0.192241944,0.016225425,1,0.93539041,17
1,1,0.654731058,0.173292175,0.815074333,0.209451833,0.651793218,1,0.654731058,17
0,1,0.124041039,0.741595947,0.060877993,0.748541043,0.108817806,1,0.124041039,17
1,1,0.433190927,0.616816148,0.3386913,0.117266254,0.535985211,1,0.433190927,17
1,1,0.983578371,0.968642176,0.870938431,0.111463237,0.614182263,1,0.983578371,17
1,1,0.404721565,0.889256674,0.629245622,0.20696003,0.722901377,1,0.404721565,17
1,1,0.156692526,0.444489702,0.10042693,0.022507793,0.61584938,1,0.156692526,17
1,1,0.562261499,0.175366486,0.958036519,0.056711968,0.703891581,1,0.562261499,17
0,1,0.623410355,0.563050909,0.673131342,0.953886932,0.001941019,1,0.623410355,17
1,1,0.972692414,0.23211706,0.177716251,0.601288921,0.30672656,1,0.972692414,17
0,1,0.436832611,0.398012526,0.590606531,0.325533349,0.722720086,1,0.436832611,17
1,1,0.848597335,0.30724743,0.982161308,0.595891874,0.986633634,1,0.848597335,17
1,1,0.715091913,0.703087875,0.485867221,0.69688059,0.959823613,1,0.715091913,17
1,1,0.54612028,0.597275433,0.597525234,0.130306662,0.252273319,1,0.54612028,17
1,1,0.74250512,0.980672368,0.016740578,0.190947482,0.960273832,1,0.74250512,17
1,1,0.376267695,0.685347978,0.326528292,0.507892106,0.30295194,1,0.376267695,17
0,1,0.313241848,0.227280165,0.431551755,0.659608212,0.669660295,1,0.313241848,17
1,1,0.019072933,0.244942574,0.001553201,0.915846589,0.130592942,1,0.019072933,17
1,1,0.690511286,0.540727526,0.830519567,0.056595068,0.699671444,1,0.690511286,17
1,1,0.342999738,0.656017377,0.604741103,0.415602365,0.477387008,1,0.342999738,17
1,1,0.03038092,0.09155941,0.634902391,0.34211924,0.739987634,1,0.03038092,17
1,1,0.226297561,0.546574723,0.703598531,0.106990281,0.916736196,1,0.226297561,17
1,1,0.402704643,0.607525264,0.527318944,0.182431822,0.850311532,1,0.402704643,17
0,1,0.069329145,0.008845898,0.979997815,0.761508503,0.120898832,1,0.069329145,17
1,1,0.661111042,0.104110138,0.074667322,0.020676844,0.287979568,1,0.661111042,17
1,1,0.433509147,0.959550942,0.609829674,0.51670199,0.618988553,1,0.433509147,17
0,1,0.308176297,0.253517103,0.249241169,0.069950154,0.242037433,1,0.308176297,17
1,1,0.921919268,0.014980876,0.243876954,0.879926519,0.512583482,1,0.921919268,18
1,1,0.882762892,0.311299192,0.373574155,0.299150327,0.877804703,1,0.882762892,18
1,1,0.378233487,0.551252243,0.415779032,0.55155348,0.074080871,1,0.378233487,18
1,1,0.526583842,0.615160586,0.429318327,0.845790009,0.679525315,1,0.526583842,18
1,1,0.608021271,0.13131679,0.471545876,0.401328724,0.79464486,1,0.608021271,18
1,1,0.830929222,0.539789808,0.900129262,0.920512529,0.313471821,1,0.830929222,18
1,1,0.798100672,0.835855905,0.611630518,0.805708876,0.625915778,1,0.798100672,18
0,1,0.151924846,0.334313035,0.499529844,0.710496216,0.058867575,1,0.151924846,18
1,1,0.141609096,0.584631791,0.994928203,0.529227881,0.221498117,1,0.141609096,18
1,1,0.933107903,0.462910983,0.220368291,0.526352802,0.428492108,1,0.933107903,18
1,1,0.142453308,0.819576978,0.961910084,0.10244154,0.115975704,1,0.142453308,18
1,1,0.702352966,0.360750219,0.709466068,0.101975662,0.725282897,1,0.702352966,18
1,1,0.681344635,0.53162476,0.297472936,0.941398797,0.612616239,1,0.681344635,18
0,1,0.044363348,0.335710126,0.426773414,0.573089211,0.111993611,1,0.044363348,18
1,1,0.593014342,0.321517849,0.551396817,0.926360381,0.078478187,1,0.593014342,18
1,1,0.799233194,0.041048374,0.251406158,0.514574477,0.989203976,1,0.799233194,18
1,1,0.575522522,0.476981198,0.841290504,0.638256417,0.858503938,1,0.575522522,18
1,1,0.977079179,0.915455721,0.627219065,0.085004517,0.510431502,1,0.977079179,18
1,1,0.736376027,0.916702153,0.024810976,0.278710468,0.353070629,1,0.736376027,18
0,1,0.90274653,0.738402806,0.696892256,0.915695517,0.185574569,1,0.90274653,18
1,1,0.553048901,0.022059907,0.219378561,0.665222382,0.632056968,1,0.553048901,18
0,1,0.311773767,0.091499883,0.983780392,0.493699541,0.074367793,1,0.311773767,18
1,1,0.741346559,0.139537423,0.327120898,0.175183868,0.684124683,1,0.741346559,18
1,1,0.520862732,0.204724083,0.475548535,0.358976217,0.872230758,1,0.520862732,18
1,1,0.608456241,0.796698177,0.953060317,0.522367235,0.721498013,1,0.608456241,18
1,1,0.43792442,0.108885661,0.516468894,0.53997258,0.878786765,1,0.43792442,18
0,1,0.365818639,0.643977381,0.265499512,0.243953172,0.046443246,1,0.365818639,18
0,1,0.103797116,0.541539354,0.464480104,0.457196237,0.785355978,1,0.103797116,18
0,1,0.900928259,0.725964473,0.274839867,0.565006861,0.820881128,1,0.900928259,18
1,1,0.537311695,0.616786442,0.173640882,0.210712908,0.868870602,1,0.537311695,18
0,1,0.62710366,0.480948469,0.378412755,0.415175859,0.373634265,1,0.62710366,19
0,1,0.980090945,0.592060866,0.47046249,0.000959346,0.44151403,1,0.980090945,19
1,1,0.509726036,0.623055107,0.272068904,0.13973982,0.439955732,1,0.509726036,19
1,1,0.829934172,0.039617503,0.126961515,0.177657887,0.098780438,1,0.829934172,19
1,1,0.751416492,0.09244427,0.539795531,0.733243743,0.703155221,1,0.751416492,19
0,1,0.742008251,0.197291482,0.649046161,0.826281553,0.446573358,1,0.742008251,19
1,1,0.682650795,0.253517168,0.595055196,0.272048088,0.874853368,1,0.682650795,19
0,1,0.030317564,0.757083063,0.746974298,0.900672437,0.309415385,1,0.030317564,19
1,1,0.190139703,0.03643582,0.650346715,0.618618229,0.38157141,1,0.190139703,19
1,1,0.018370742,0.229990774,0.391221316,0.797496633,0.438497152,1,0.018370742,19
1,1,0.257403575,0.366506933,0.66977458,0.591165223,0.82344886,1,0.257403575,19
1,1,0.623051898,0.039280364,0.931189571,0.964587757,0.362152579,1,0.623051898,19
1,1,0.057831649,0.925497566,0.619840291,0.300017185,0.713312575,1,0.057831649,19
0,1,0.747369136,0.449294526,0.184546508,0.81183604,0.219257875,1,0.747369136,19
0,1,0.428478287,0.450657802,0.189490429,0.14670107,0.665202965,1,0.428478287,19
1,1,0.694149965,0.578376295,0.00180195,0.161152595,0.731564987,1,0.694149965,19
1,1,0.510682883,0.169398963,0.968086387,0.007869388,0.793109085,1,0.510682883,19
1,1,0.960173275,0.318393336,0.063640974,0.184349698,0.723704155,1,0.960173275,19
0,1,0.460705769,0.487202247,0.218435923,0.726586721,0.074463753,1,0.460705769,19
0,1,0.432792911,0.791415279,0.671551125,0.576793951,0.263723204,1,0.432792911,19
1,1,0.752410202,0.114982111,0.509729708,0.813722733,0.028939552,1,0.752410202,19
1,1,0.264467875,0.060243974,0.600037828,0.233550787,0.605951971,1,0.264467875,20
1,1,0.859841768,0.629288742,0.374577882,0.563186741,0.617542414,1,0.859841768,20
0,1,0.147467289,0.096181518,0.141145476,0.532561447,0.263670038,1,0.147467289,20
0,1,0.327196494,0.67736662,0.592005601,0.630923463,0.545597183,1,0.327196494,20
1,1,0.933452691,0.697670739,0.562638378,0.786667144,0.393438881,1,0.933452691,20
0,1,0.136303276,0.601941078,0.52667689,0.046220413,0.138387585,1,0.136303276,20
1,1,0.309449493,0.135564288,0.039635713,0.415622592,0.211163412,1,0.309449493,20
1,1,0.801380028,0.451833626,0.650921199,0.202393448,0.313918846,1,0.801380028,20
0,1,0.389046317,0.40882004,0.295479869,0.747619733,0.569951518,1,0.389046317,20
1,1,0.921456283,0.761448685,0.462888429,0.037245579,0.797100564,1,0.921456283,20
0,1,0.116494297,0.484085919,0.864213577,0.552035603,0.95726018,1,0.116494297,20
1,1,0.723168992,0.013699629,0.429312364,0.239912569,0.492383273,1,0.723168992,20
0,1,0.99030587,0.910239461,0.760354856,0.986825642,0.323869361,1,0.99030587,20
0,1,0.119407397,0.157563579,0.648074151,0.571777614,0.263309755,1,0.119407397,20
0,1,0.004952539,0.882176063,0.649377258,0.691490485,0.591013163,1,0.004952539,20
0,1,0.011651264,0.458957899,0.548133573,0.371675914,0.146877379,1,0.011651264,20
1,1,0.632781894,0.100312181,0.003582391,0.200636234,0.939320401,1,0.632781894,20
1,1,0.955920081,0.997642957,0.742724197,0.219145249,0.113087447,1,0.955920081,20
0,1,0.08461081,0.295134953,0.35899913,0.496804058,0.010079213,1,0.08461081,20
1,1,0.214073576,0.692962394,0.049457262,0.372223072,0.412823567,1,0.214073576,20
0,1,0.491292575,0.306142519,0.411285463,0.369454878,0.913464285,1,0.491292575,20
0,1,0.72463699,0.487183105,0.023733251,0.602154374,0.717169683,1,0.72463699,20
0,1,0.795356984,0.486616314,0.046176496,0.615647156,0.555726248,1,0.795356984,20
0,1,0.571393979,0.904881621,0.476084682,0.410591319,0.082564773,1,0.571393979,20
0,1,0.903146353,0.883623017,0.586480123,0.668956546,0.190735454,1,0.903146353,20
0,1,0.72261975,0.978301029,0.964457729,0.960767555,0.721247874,1,0.72261975,21
1,1,0.772022382,0.994928107,0.374015087,0.409546026,0.385438458,1,0.772022382,21
1,1,0.984537227,0.038644535,0.737668546,0.042682525,0.107528303,1,0.984537227,21
1,1,0.754530784,0.528294495,0.86478611,0.819290021,0.29866833,1,0.754530784,21
1,1,0.91248565,0.034163132,0.924777411,0.608156533,0.407514733,1,0.91248565,21
1,1,0.942336329,0.166169369,0.414576972,0.188336629,0.375474948,1,0.942336329,21
1,1,0.843683381,0.312303522,0.353777595,0.41531955,0.042999239,1,0.843683381,21
1,1,0.403877258,0.661691687,0.111307967,0.690333485,0.505388012,1,0.403877258,21
1,1,0.990207253,0.238129363,0.103191325,0.903993132,0.99268214,1,0.990207253,21
1,1,0.37590587,0.676445243,0.985469622,0.619073145,0.861617932,1,0.37590587,21
1,1,0.028010202,0.464021802,0.71265574,0.986832364,0.58518955,1,0.028010202,21
0,1,0.652448077,0.707769299,0.415698436,0.545463621,0.606243765,1,0.652448077,21
0,1,0.423165852,0.48915801,0.71149215,0.479291513,0.927274909,1,0.423165852,21
1,1,0.191823924,0.857311371,0.616629125,0.237773828,0.371853208,1,0.191823924,21
0,1,0.581179486,0.280949435,0.064294891,0.597543108,0.968290719,1,0.581179486,21
1,1,0.278248277,0.797422501,0.357105003,0.794835467,0.536465148,1,0.278248277,21
0,1,0.042373259,0.999534533,0.0729594,0.643256175,0.334636491,1,0.042373259,21
0,1,0.561609261,0.67093742,0.79970751,0.769071251,0.699765187,1,0.561609261,21
1,1,0.749406922,0.887892567,0.636784498,0.85191394,0.488112446,1,0.749406922,21
1,1,0.076269176,0.79230071,0.525471096,0.458304661,0.733981147,1,0.076269176,21
1,1,0.122109987,0.725897569,0.924082494,0.83785218,0.663681951,1,0.122109987,21
0,1,0.861124355,0.251974329,0.668091702,0.757204955,0.762895545,1,0.861124355,21
0,1,0.825567798,0.058915185,0.571475025,0.637761385,0.165580033,1,0.825567798,21
1,1,0.279335321,0.959520007,0.264387829,0.866769371,0.87295861,1,0.279335321,21
1,1,0.560979216,0.33890034,0.926092143,0.67057542,0.516008929,1,0.560979216,21
1,1,0.322503816,0.532231533,0.161270551,0.504783441,0.821987172,1,0.322503816,22
1,1,0.425293916,0.974029029,0.637439602,0.823791423,0.362962409,1,0.425293916,22
1,1,0.528241207,0.302480647,0.997090096,0.09407869,0.094904976,1,0.528241207,22
1,1,0.823372289,0.429268624,0.008991796,0.636678094,0.418915393,1,0.823372289,22
1,1,0.295597627,0.339831049,0.820212822,0.446260023,0.684227029,1,0.295597627,22
1,1,0.592884056,0.58461292,0.002449302,0.684432023,0.318459095,1,0.592884056,22
1,1,0.559911342,0.323728852,0.668336925,0.23562829,0.320809583,1,0.559911342,22
1,1,0.810468013,0.621520177,0.884748516,0.663757183,0.174569485,1,0.810468013,22
